source,target,osmid,lanes,name,highway,oneway,reversed,length,highway,lanes,name,junction,geometry,access,service,landuse,tunnel,width
443033372,975689707,408489723,2,Đường Bạch Đằng,tertiary,False,True,784.8799999999999,tertiary,2,Đường Bạch Đằng,,"LINESTRING (105.8617471 21.025803, 105.8610774 21.0278359, 105.8610181 21.0280673, 105.8609507 21.0282, 105.8608189 21.0284425, 105.8605735 21.0288657, 105.8603778 21.0291605, 105.8598321 21.0299824, 105.8595163 21.0304412, 105.8594311 21.030565, 105.8592724 21.0307955, 105.859004 21.031182, 105.8586241 21.0316875, 105.8583561 21.0320441)",,,,,
445366811,8464054126,37933050,,Nhà hát Lớn,,False,True,6.998,,,Nhà hát Lớn,,,,,,,
445366811,8452422372,37933050,,Nhà hát Lớn,,False,False,46.471000000000004,,,Nhà hát Lớn,,"LINESTRING (105.8574015 21.0240706, 105.8576056 21.0240175, 105.857611 21.0240353, 105.8578189 21.0239805)",,,,,
445366811,8452422406,911561445,,,,False,False,13.81,,,,,"LINESTRING (105.8574015 21.0240706, 105.8574646 21.0240541, 105.8574828 21.0241148)",,,,,
445366816,8464054121,37933050,,Nhà hát Lớn,,False,False,7.152,,,Nhà hát Lớn,,,,,,,
445366816,8464054123,37933050,,Nhà hát Lớn,,False,True,6.857,,,Nhà hát Lớn,,,,,,,
445371170,10139319551,711525564,,,service,False,True,7.85,service,,,,,,,,,
445371170,6689701337,813360486,2,Phố Trần Hưng Đạo,secondary,False,False,25.64,secondary,2,Phố Trần Hưng Đạo,,,,,,,
445371170,10139319557,813360486,2,Phố Trần Hưng Đạo,secondary,False,True,93.384,secondary,2,Phố Trần Hưng Đạo,,"LINESTRING (105.8603005 21.0186077, 105.8609707 21.0184208, 105.8610907 21.0184092, 105.8611697 21.0184181)",,,,,
445371191,445371192,37933256,,Bảo tàng Lịch sử Quốc gia Việt Nam,,False,False,105.549,,,Bảo tàng Lịch sử Quốc gia Việt Nam,,,,,commercial,,
445371191,6644037903,838172054,,Quân khu Thủ Đô,,False,True,11.497,,,Quân khu Thủ Đô,,,,,military,,
445371192,445371191,37933256,,Bảo tàng Lịch sử Quốc gia Việt Nam,,False,True,105.549,,,Bảo tàng Lịch sử Quốc gia Việt Nam,,,,,commercial,,
445371192,9044763376,838172054,,Quân khu Thủ Đô,,False,False,338.027,,,Quân khu Thủ Đô,,,,,military,,
445371197,10586767712,37933056,1,,primary_link,False,True,15.957,primary_link,1,,,,,,,,
445371197,2302089256,704147261,2,Phố Tràng Tiền,secondary,False,False,28.622,secondary,2,Phố Tràng Tiền,,,,,,,
445371197,6647207216,711128280,1,Phố Tràng Tiền,secondary,False,True,18.899,secondary,1,Phố Tràng Tiền,,,,,,,
445371197,6647207215,711128282,1,Phố Tràng Tiền,secondary,False,False,19.568,secondary,1,Phố Tràng Tiền,,,,,,,
445373568,8004078463,37933426,,,,False,False,8.511,,,,,,,,,,
445373568,6053037213,37933426,,,,False,True,27.332,,,,,,,,,,
445373568,8004078454,858616440,,International Centre,,False,True,5.449,,,International Centre,,,,,,,
445373568,445373573,910882959,,,,False,False,80.072,,,,,,,,,,
445373569,445373570,37933426,,,,False,False,93.364,,,,,,,,,,
445373569,8004078456,37933426,,,,False,True,3.865,,,,,,,,,,
445373569,8004078451,858616440,,International Centre,,False,False,54.659000000000006,,,International Centre,,"LINESTRING (105.8554081 21.0251926, 105.8553382 21.0249803, 105.855341 21.0249594, 105.8553485 21.0249446, 105.8553671 21.0249306, 105.8555818 21.0248688)",,,,,
445373570,4533474001,37933426,,,,False,False,16.35,,,,,,,,,,
445373570,445373569,37933426,,,,False,True,93.364,,,,,,,,,,
445373571,4533473989,37933426,,,,False,False,71.956,,,,,,,,,,
445373571,8458182584,37933426,,,,False,True,15.739,,,,,,,,,,
445373572,8458182583,37933426,,,,False,False,5.256,,,,,,,,,,
445373572,4533473991,37933426,,,,False,True,18.084,,,,,,,,,,
445373573,6053037213,37933426,,,,False,False,52.741,,,,,,,,,,
445373573,445373568,910882959,,,,False,True,80.072,,,,,,,,,,
445373573,8458182583,37933426,,,,False,True,48.769999999999996,,,,,"LINESTRING (105.8557793 21.0258408, 105.8558797 21.0258126, 105.8558678 21.0257755, 105.8561776 21.0256884)",,,,,
445373573,4533474003,910882959,,,,False,False,9.536,,,,,"LINESTRING (105.8557793 21.0258408, 105.8558051 21.0259217, 105.8558055 21.025923)",,,,,
975689707,443033372,408489723,2,Đường Bạch Đằng,tertiary,False,False,784.88,tertiary,2,Đường Bạch Đằng,,"LINESTRING (105.8583561 21.0320441, 105.8586241 21.0316875, 105.859004 21.031182, 105.8592724 21.0307955, 105.8594311 21.030565, 105.8595163 21.0304412, 105.8598321 21.0299824, 105.8603778 21.0291605, 105.8605735 21.0288657, 105.8608189 21.0284425, 105.8609507 21.0282, 105.8610181 21.0280673, 105.8610774 21.0278359, 105.8617471 21.025803)",,,,,
993037624,2302089248,711128281,1,Phố Tràng Tiền,secondary,False,False,9.346,secondary,1,Phố Tràng Tiền,,,,,,,
993037624,5843520141,85608570,2,,secondary,False,True,33.445,secondary,2,,roundabout,"LINESTRING (105.8572579 21.0244415, 105.8572841 21.0244051, 105.8573016 21.0243523, 105.8572974 21.024313, 105.8572821 21.0242608, 105.8572491 21.0242164, 105.8572022 21.0241848)",,,,,
993037624,6648055354,954856203,2,,secondary,False,False,7.1259999999999994,secondary,2,,roundabout,"LINESTRING (105.8572579 21.0244415, 105.8572349 21.02446, 105.8572011 21.0244768)",,,,,
993037639,6662487544,954856201,2,Phố Phan Chu Trinh,tertiary,False,True,34.017,tertiary,2,Phố Phan Chu Trinh,,,,,,,
993037639,993037757,943964871,2,,secondary,False,True,24.57,secondary,2,,roundabout,"LINESTRING (105.8570202 21.0242032, 105.856991 21.0242309, 105.8569698 21.0242643, 105.8569579 21.0243015, 105.8569559 21.0243403, 105.8569632 21.0243748, 105.8569747 21.0244033)",,,,,
993037639,5843520141,946030643,2,,secondary,False,False,20.003000000000004,secondary,2,,roundabout,"LINESTRING (105.8570202 21.0242032, 105.8570529 21.0241841, 105.8570893 21.0241724, 105.8571276 21.0241685, 105.8571659 21.0241727, 105.8572022 21.0241848)",,,,,
993037677,317968648,28924658,,Phố Tông Đản,residential,False,False,4.34,residential,,Phố Tông Đản,,,,,,,
993037677,6647207214,28924658,,Phố Tông Đản,residential,False,True,8.338,residential,,Phố Tông Đản,,,,,,,
993037677,6647111311,711128283,1,Phố Tràng Tiền,secondary,False,True,9.177,secondary,1,Phố Tràng Tiền,,,,,,,
993037677,10142649479,711128283,1,Phố Tràng Tiền,secondary,False,False,67.357,secondary,1,Phố Tràng Tiền,,"LINESTRING (105.8582582 21.024727, 105.8582124 21.0247263, 105.8576242 21.0246017)",,,,,
993037701,8041615286,704159199,,Cục Thông tin Khoa học và Công nghệ Quốc gia,,False,True,15.063,,,Cục Thông tin Khoa học và Công nghệ Quốc gia,,,,,commercial,,
993037701,8041615285,704159199,,Cục Thông tin Khoa học và Công nghệ Quốc gia,,False,False,254.713,,,Cục Thông tin Khoa học và Công nghệ Quốc gia,,"LINESTRING (105.8532618 21.0226171, 105.8541104 21.0223739, 105.8542152 21.0226929, 105.8532621 21.0229656, 105.8532003 21.0227763)",,,commercial,,
993037757,6662487543,605230286,2,Phố Tràng Tiền,secondary,False,True,30.344,secondary,2,Phố Tràng Tiền,,,,,,,
993037757,993037639,943964871,2,,secondary,False,False,24.57,secondary,2,,roundabout,"LINESTRING (105.8569747 21.0244033, 105.8569632 21.0243748, 105.8569559 21.0243403, 105.8569579 21.0243015, 105.8569698 21.0242643, 105.856991 21.0242309, 105.8570202 21.0242032)",,,,,
993037757,4902374737,943964871,2,,secondary,False,True,5.585999999999999,secondary,2,,roundabout,"LINESTRING (105.8569747 21.0244033, 105.8569815 21.0244132, 105.8570073 21.0244432)",,,,,
995292117,6689745530,600115734,2,Đường Trần Khánh Dư,secondary,False,True,81.24799999999999,secondary,2,Đường Trần Khánh Dư,,"LINESTRING (105.8627968 21.0140766, 105.8627126 21.0144918, 105.8626499 21.0147943)",,,,,
1813639973,319490478,498896871,3,Phố Lý Thái Tổ,tertiary,False,True,216.244,tertiary,3,Phố Lý Thái Tổ,,"LINESTRING (105.8561178 21.0269885, 105.8561175 21.026868, 105.8561311 21.0267904, 105.8563875 21.0260288, 105.8564302 21.0258794, 105.8564679 21.0257595, 105.8566833 21.0251228)",,,,,
1819499860,8178545046,170810312,,Phố Vọng Đức,residential,False,False,9.413,residential,,Phố Vọng Đức,,,,,,,
1819499860,6662289398,769798549,3,Phố Ngô Quyền,tertiary,False,False,129.903,tertiary,3,Phố Ngô Quyền,,,,,,,
1819499860,8184202898,769798549,3,Phố Ngô Quyền,tertiary,False,True,30.423,tertiary,3,Phố Ngô Quyền,,,,,,,
1819499861,8178545045,170810312,,Phố Vọng Đức,residential,False,True,6.41,residential,,Phố Vọng Đức,,,,,,,
2218334196,10118488793,11550678,1,Đường Trần Khánh Dư,secondary,False,True,18.544,secondary,1,Đường Trần Khánh Dư,,,,,,,
2218334196,10118488791,838062935,2,Đường Trần Khánh Dư,primary,False,False,55.85,primary,2,Đường Trần Khánh Dư,,,,,,,
2218334196,6648288796,"[28102704, 711134702]",2,Đường Trần Khánh Dư,primary,False,True,134.554,primary,2,Đường Trần Khánh Dư,,"LINESTRING (105.86192 21.0198171, 105.8619379 21.019295, 105.8619621 21.0190962, 105.862069 21.0186189)",,,,,
2218568787,8817349971,211930307,,Phố Đinh Công Tráng,residential,False,False,13.461,residential,,Phố Đinh Công Tráng,,,,,,,
2218568787,5707599770,211930307,,Phố Đinh Công Tráng,residential,False,True,76.00399999999999,residential,,Phố Đinh Công Tráng,,"LINESTRING (105.8606832 21.0191961, 105.8605208 21.0191538, 105.8599857 21.0189885)",,,,,
2218568787,8817346153,684089070,,Phố Phạm Ngũ Lão,residential,False,False,65.141,residential,,Phố Phạm Ngũ Lão,,"LINESTRING (105.8606832 21.0191961, 105.8605243 21.0197331, 105.8605158 21.0197607)",,,,,
2218590775,6689572373,59150901,4,Phố Trần Thánh Tông,tertiary,False,False,11.584,tertiary,4,Phố Trần Thánh Tông,,,,,,,
2218590775,317968666,59150901,4,Phố Trần Thánh Tông,tertiary,False,True,15.177,tertiary,4,Phố Trần Thánh Tông,,,,,,,
2218590775,10139319599,880504074,,,tertiary_link,False,True,17.451,tertiary_link,,,,,,,,,
2218590775,10139319662,211933296,,,residential,False,False,30.595,residential,,,,"LINESTRING (105.8587792 21.018705, 105.8586551 21.0186979, 105.8586052 21.0186801, 105.8585606 21.0186278, 105.8585403 21.0185899)",,,,,
2218590791,6676496648,1226366005,2,Phố Tăng Bạt Hổ,tertiary,False,True,43.177,tertiary,2,Phố Tăng Bạt Hổ,,,,,,,
2218590791,10139319662,211933296,,,residential,False,True,67.47200000000001,residential,,,,"LINESTRING (105.8585242 21.0180301, 105.8584615 21.0181302, 105.8584108 21.0182303, 105.8584239 21.0182945, 105.8585403 21.0185899)",,,,,
2218590791,319490483,1226366005,2,Phố Tăng Bạt Hổ,tertiary,False,False,128.058,tertiary,2,Phố Tăng Bạt Hổ,,"LINESTRING (105.8585242 21.0180301, 105.8584719 21.0179013, 105.8583344 21.0175624, 105.8582629 21.0174014, 105.8582487 21.0173258, 105.8582459 21.017258, 105.8583461 21.0169388)",,,,,
2302089248,10142649437,599642298,,,service,False,True,14.777,service,,,,,,,,,
2302089248,993037624,711128281,1,Phố Tràng Tiền,secondary,False,True,9.346,secondary,1,Phố Tràng Tiền,,,,,,,
2302089248,10142649478,711128281,1,Phố Tràng Tiền,secondary,False,False,32.018,secondary,1,Phố Tràng Tiền,,"LINESTRING (105.857338 21.0244799, 105.857414 21.0245021, 105.8575193 21.0245255, 105.8576368 21.0245509)",,,,,
2302089256,6647111314,684089070,,Phố Phạm Ngũ Lão,residential,False,True,14.546,residential,,Phố Phạm Ngũ Lão,,,,,,,
2302089256,10586767710,704147261,2,Phố Tràng Tiền,secondary,False,False,9.884,secondary,2,Phố Tràng Tiền,,,,,,,
2302089256,445371197,704147261,2,Phố Tràng Tiền,secondary,False,True,28.622,secondary,2,Phố Tràng Tiền,,,,,,,
2302090839,8178545045,170810312,,Phố Vọng Đức,residential,False,False,48.687,residential,,Phố Vọng Đức,,,,,,,
2302090839,6385048445,170810312,,Phố Vọng Đức,residential,False,True,71.041,residential,,Phố Vọng Đức,,,,,,,
2302090839,2302090853,221152907,,Ngõ 9 Vọng Đức,service,False,False,48.098,service,,Ngõ 9 Vọng Đức,,,,alley,,,
2302090853,2302090839,221152907,,Ngõ 9 Vọng Đức,service,False,True,48.098,service,,Ngõ 9 Vọng Đức,,,,alley,,,
2313983875,2313983877,222427943,,Hotel de l'Opera Hanoi,,False,False,32.546,,,Hotel de l'Opera Hanoi,,,,,,,
2313983875,8004078441,222427943,,Hotel de l'Opera Hanoi,,False,True,80.4,,,Hotel de l'Opera Hanoi,,"LINESTRING (105.8556664 21.0242385, 105.8557976 21.0246511, 105.855497 21.0247343)",,,,,
2313983875,8004078439,467548006,,Bộ Công thương,,False,False,39.189,,,Bộ Công thương,,"LINESTRING (105.8556664 21.0242385, 105.8555622 21.0239245, 105.8555381 21.023932)",,,commercial,,
2313983877,8004078441,222427943,,Hotel de l'Opera Hanoi,,False,False,47.847,,,Hotel de l'Opera Hanoi,,,,,,,
2313983877,2313983875,222427943,,Hotel de l'Opera Hanoi,,False,True,32.546,,,Hotel de l'Opera Hanoi,,,,,,,
2313983877,8004078443,858616439,,,,False,True,83.35300000000001,,,,,"LINESTRING (105.8553658 21.0243218, 105.8553556 21.0242944, 105.855114 21.0243644, 105.8552369 21.0247336, 105.8553279 21.0247822)",,,,,
2474695878,5704543860,600544651,,Vạn Kiếp,residential,False,False,6.198,residential,,Vạn Kiếp,,,,,,,
2474695878,10142638698,600544652,,,steps,False,True,3.948,steps,,,,,,,,,
2474695878,6685527206,711134699,2,Đường Nguyễn Khoái,primary,False,False,8.283,primary,2,Đường Nguyễn Khoái,,,,,,,
2474695878,6648288797,711134701,2,Đường Trần Khánh Dư,primary,False,True,7.51,primary,2,Đường Trần Khánh Dư,,,,,,,
4022961193,8184202923,399565363,,Phố Nguyễn Khắc Cần,residential,False,False,5.47,residential,,Phố Nguyễn Khắc Cần,,,,,,,
4022961193,6689686491,953227392,2,Phố Lý Thường Kiệt,tertiary,False,False,58.665,tertiary,2,Phố Lý Thường Kiệt,,,,,,,
4022961193,6662352878,953227392,2,Phố Lý Thường Kiệt,tertiary,False,True,112.253,tertiary,2,Phố Lý Thường Kiệt,,,,,,,
4022961194,8184202924,399565363,,Phố Nguyễn Khắc Cần,residential,False,True,5.595,residential,,Phố Nguyễn Khắc Cần,,,,,,,
4022961194,6662487549,707060209,2,Phố Hai Bà Trưng,tertiary,False,True,105.203,tertiary,2,Phố Hai Bà Trưng,,,,,,,
4022961194,6684786558,769798547,2,Phố Hai Bà Trưng,tertiary,False,False,60.155,tertiary,2,Phố Hai Bà Trưng,,,,,,,
4022961194,8184202954,769798551,,Phố Nguyễn Khắc Cần,residential,False,False,4.537,residential,,Phố Nguyễn Khắc Cần,,,,,,,
4022961195,6662487543,605230286,2,Phố Tràng Tiền,secondary,False,False,86.002,secondary,2,Phố Tràng Tiền,,,,,,,
4022961195,8184202955,769798551,,Phố Nguyễn Khắc Cần,residential,False,True,6.586,residential,,Phố Nguyễn Khắc Cần,,,,,,,
4022961195,6646826311,1223365293,2,Phố Tràng Tiền,secondary,False,True,66.414,secondary,2,Phố Tràng Tiền,,,,,,,
4022966514,8184202956,704147265,,Ngõ Tràng Tiền,residential,False,False,114.088,residential,,Ngõ Tràng Tiền,,,,,,,
4022966514,8184202955,769798551,,Phố Nguyễn Khắc Cần,residential,False,False,53.845,residential,,Phố Nguyễn Khắc Cần,,,,,,,
4022966514,8716653468,769798551,,Phố Nguyễn Khắc Cần,residential,False,True,49.591,residential,,Phố Nguyễn Khắc Cần,,,,,,,
4022966515,8184202956,704147265,,Ngõ Tràng Tiền,residential,False,True,7.879,residential,,Ngõ Tràng Tiền,,,,,,,
4022966515,6662487544,954856201,2,Phố Phan Chu Trinh,tertiary,False,False,4.486,tertiary,2,Phố Phan Chu Trinh,,,,,,,
4022966515,6662487548,954856201,2,Phố Phan Chu Trinh,tertiary,False,True,73.074,tertiary,2,Phố Phan Chu Trinh,,,,,,,
4022968801,5707060235,600022137,,,residential,False,False,89.36,residential,,,,,,,,,
4022968801,5707054208,684089070,,Phố Phạm Ngũ Lão,residential,False,True,68.394,residential,,Phố Phạm Ngũ Lão,,,,,,,
4022968801,7822814654,684089070,,Phố Phạm Ngũ Lão,residential,False,False,104.042,residential,,Phố Phạm Ngũ Lão,,"LINESTRING (105.8601515 21.0209599, 105.8599304 21.0216966, 105.8598823 21.0218612)",,,,,
4022981145,319490480,28924660,,Phố Đặng Thái Thân,residential,False,False,80.187,residential,,Phố Đặng Thái Thân,,,,,,,
4022981145,6644534244,28924660,,Phố Đặng Thái Thân,residential,False,True,52.602,residential,,Phố Đặng Thái Thân,,,,,,,
4022981145,10142034366,684089069,,Ngõ 3B Phố Đặng Thái Thân,residential,False,True,4.548,residential,,Ngõ 3B Phố Đặng Thái Thân,,,,,,,
4023430927,6689431165,28103280,2,Phố Hàm Long,residential,False,True,6.148,residential,2,Phố Hàm Long,,,,,,,
4023430927,102990398,28103280,2,Phố Hàm Long,residential,False,False,305.077,residential,2,Phố Hàm Long,,"LINESTRING (105.8526233 21.0194452, 105.8520324 21.0197168, 105.8519368 21.0197634, 105.8518375 21.019819, 105.8500407 21.0205951, 105.8499702 21.0206242)",,,,,
4023430929,8178544953,399627032,,Phố Nguyễn Chế Nghĩa,residential,False,True,9.717,residential,,Phố Nguyễn Chế Nghĩa,,,,,,,
4023430929,6662289399,943964888,2,Phố Trần Hưng Đạo,secondary,False,True,44.348,secondary,2,Phố Trần Hưng Đạo,,,,,,,
4023430929,98014765,943964888,2,Phố Trần Hưng Đạo,secondary,False,False,98.869,secondary,2,Phố Trần Hưng Đạo,,"LINESTRING (105.8531422 21.0207175, 105.8523593 21.0209479, 105.8522331 21.0209829)",,,,,
4483634010,4483634013,451544215,,Hilton Garden Inn Hanoi,,False,True,26.387,,,Hilton Garden Inn Hanoi,,,,,,,
4483634010,8027379762,624201558,,SeABank,,False,False,6.439,,,SeABank,,,,,,,
4483634013,4483634010,451544215,,Hilton Garden Inn Hanoi,,False,False,26.387,,,Hilton Garden Inn Hanoi,,,,,,,
4483634013,8027379763,624201558,,SeABank,,False,True,6.469,,,SeABank,,,,,,,
4533473989,4533473990,37933426,,,,False,False,18.51,,,,,,,,,,
4533473989,445373571,37933426,,,,False,True,71.956,,,,,,,,,,
4533473990,4533473992,37933426,,,,False,False,22.29,,,,,,,,,,
4533473990,4533473989,37933426,,,,False,True,18.51,,,,,,,,,,
4533473991,445373572,37933426,,,,False,False,18.084,,,,,,,,,,
4533473991,4533473993,37933426,,,,False,True,3.983,,,,,,,,,,
4533473992,4533473994,37933426,,,,False,False,5.417,,,,,,,,,,
4533473992,4533473990,37933426,,,,False,True,22.29,,,,,,,,,,
4533473993,4533473991,37933426,,,,False,False,3.983,,,,,,,,,,
4533473993,4533473995,37933426,,,,False,True,18.137,,,,,,,,,,
4533473994,4533473996,37933426,,,,False,False,21.127,,,,,,,,,,
4533473994,4533473992,37933426,,,,False,True,5.417,,,,,,,,,,
4533473995,4533473993,37933426,,,,False,False,18.137,,,,,,,,,,
4533473995,4533473998,37933426,,,,False,True,7.54,,,,,,,,,,
4533473996,4533473997,37933426,,,,False,False,14.751,,,,,,,,,,
4533473996,4533473994,37933426,,,,False,True,21.127,,,,,,,,,,
4533473996,6053037213,643142345,,Sofitel Legend Metropole Hà Nội,,False,True,54.346,,,Sofitel Legend Metropole Hà Nội,,"LINESTRING (105.8561322 21.0252283, 105.8559383 21.0252931, 105.855686 21.0253704, 105.8556365 21.0253856)",,,commercial,,
4533473997,4533473998,37933426,,,,False,False,15.81,,,,,,,,,,
4533473997,4533473996,37933426,,,,False,True,14.751,,,,,,,,,,
4533473998,4533473995,37933426,,,,False,False,7.54,,,,,,,,,,
4533473998,4533473997,37933426,,,,False,True,15.81,,,,,,,,,,
