osmid,y,x,highway
11209277993,21.0221286,105.8577239,
11209277995,21.0219238,105.8568844,
11209277996,21.0219565,105.8570264,
11209277997,21.0218349,105.8570496,
11209277998,21.0221311,105.8573327,
11209277999,21.0220334,105.8573572,
11217947430,21.0213507,105.8558049,
11217947431,21.0215858,105.8558845,
11217947432,21.021475,105.855847,
11217947433,21.021418,105.8560446,
11217947434,21.0214438,105.855955,crossing
11217947435,21.0214589,105.8559025,
11268532871,21.0183021,105.8603055,
11379754649,21.0237396,105.854571,traffic_signals
11379754650,21.0240378,105.8535229,
11379754651,21.0244849,105.8536777,
11379768509,21.0228052,105.8526127,crossing
